order_id,customer_id,order_date,order_value,payment_method,delivery_method
ORD_4521,CUST_303,2025-05-22 00:20:27.804591,927.33,PIX,Delivery
ORD_4522,CUST_303,2025-05-29 00:20:27.804591,865.42,Debit,Delivery
ORD_4523,CUST_303,2025-06-05 00:20:27.804591,1145.86,Cash,Delivery
ORD_4524,CUST_303,2025-06-12 00:20:27.804591,1063.14,Credit,Pickup
ORD_4525,CUST_303,2025-06-26 00:20:27.804591,1566.64,Credit,Delivery
ORD_4526,CUST_303,2025-07-03 00:20:27.804591,1287.78,Debit,Delivery
ORD_4527,CUST_303,2025-07-10 00:20:27.804591,1021.35,Debit,Delivery
ORD_4528,CUST_303,2025-07-17 00:20:27.804591,879.98,PIX,Pickup
ORD_4529,CUST_303,2025-07-24 00:20:27.804591,467.24,Cash,Delivery
ORD_4530,CUST_303,2025-07-31 00:20:27.804591,691.16,Debit,Delivery
ORD_4531,CUST_303,2025-08-07 00:20:27.804591,1131.87,Debit,Pickup
ORD_4532,CUST_303,2025-08-14 00:20:27.804591,1150.73,Debit,Pickup
ORD_4533,CUST_303,2025-08-21 00:20:27.804591,848.54,Debit,Delivery
ORD_4534,CUST_303,2025-08-28 00:20:27.804591,573.34,Credit,Delivery
ORD_4535,CUST_303,2025-09-04 00:20:27.804591,1086.26,Debit,Delivery
ORD_4536,CUST_303,2025-09-11 00:20:27.804591,1138.3,Credit,Pickup
ORD_4537,CUST_303,2025-09-25 00:20:27.804591,423.88,Credit,Pickup
ORD_4538,CUST_303,2025-10-09 00:20:27.804591,1202.74,PIX,Delivery
ORD_4539,CUST_303,2025-10-16 00:20:27.804591,782.54,Debit,Delivery
ORD_4540,CUST_304,2025-04-10 00:20:27.804591,797.66,Cash,Delivery
ORD_4541,CUST_304,2025-04-24 00:20:27.804591,1057.17,Cash,Pickup
ORD_4542,CUST_304,2025-05-01 00:20:27.804591,611.14,Debit,Delivery
ORD_4543,CUST_304,2025-05-08 00:20:27.804591,578.98,Debit,Pickup
ORD_4544,CUST_304,2025-05-29 00:20:27.804591,784.86,Credit,Pickup
ORD_4545,CUST_304,2025-06-05 00:20:27.804591,924.14,Credit,Delivery
ORD_4546,CUST_304,2025-06-26 00:20:27.804591,1346.68,PIX,Delivery
ORD_4547,CUST_304,2025-07-03 00:20:27.804591,717.58,PIX,Pickup
ORD_4548,CUST_304,2025-07-10 00:20:27.804591,1554.47,Debit,Delivery
ORD_4549,CUST_304,2025-08-07 00:20:27.804591,1295.18,PIX,Delivery
ORD_4550,CUST_304,2025-08-14 00:20:27.804591,951.61,PIX,Pickup
ORD_4551,CUST_304,2025-09-11 00:20:27.804591,504.31,PIX,Delivery
ORD_4552,CUST_304,2025-10-02 00:20:27.804591,574.22,Cash,Delivery
ORD_4553,CUST_304,2025-10-09 00:20:27.804591,708.16,Cash,Pickup
ORD_4554,CUST_304,2025-10-16 00:20:27.804591,799.41,Debit,Delivery
ORD_4555,CUST_305,2025-05-01 00:20:27.804591,2831.99,Debit,Delivery
ORD_4556,CUST_305,2025-05-08 00:20:27.804591,2090.96,Debit,Delivery
ORD_4557,CUST_305,2025-06-05 00:20:27.804591,3027.64,PIX,Delivery
ORD_4558,CUST_305,2025-06-12 00:20:27.804591,5414.86,Debit,Delivery
ORD_4559,CUST_305,2025-07-03 00:20:27.804591,4026.0,Debit,Delivery
ORD_4560,CUST_305,2025-07-10 00:20:27.804591,4639.35,Cash,Delivery
ORD_4561,CUST_305,2025-09-04 00:20:27.804591,5150.59,Debit,Pickup
ORD_4562,CUST_305,2025-09-25 00:20:27.804591,3097.11,Debit,Delivery
ORD_4563,CUST_305,2025-10-02 00:20:27.804591,4523.76,PIX,Delivery
ORD_4564,CUST_305,2025-10-16 00:20:27.804591,4038.11,PIX,Delivery
ORD_4565,CUST_306,2025-05-01 00:20:27.804591,2195.1,Debit,Pickup
ORD_4566,CUST_306,2025-05-15 00:20:27.804591,3147.83,Debit,Delivery
ORD_4567,CUST_306,2025-06-05 00:20:27.804591,3645.99,PIX,Pickup
ORD_4568,CUST_306,2025-06-12 00:20:27.804591,2763.2,PIX,Delivery
ORD_4569,CUST_306,2025-06-26 00:20:27.804591,3340.03,PIX,Pickup
ORD_4570,CUST_306,2025-07-24 00:20:27.804591,1516.18,Cash,Delivery
ORD_4571,CUST_306,2025-08-14 00:20:27.804591,1929.69,Cash,Delivery
ORD_4572,CUST_306,2025-08-28 00:20:27.804591,2471.48,Debit,Pickup
ORD_4573,CUST_306,2025-10-09 00:20:27.804591,3969.79,PIX,Pickup
ORD_4574,CUST_306,2025-10-16 00:20:27.804591,2578.42,Debit,Delivery
ORD_4575,CUST_307,2025-04-03 00:20:27.804591,2943.45,Credit,Delivery
ORD_4576,CUST_307,2025-04-24 00:20:27.804591,2709.79,Debit,Pickup
ORD_4577,CUST_307,2025-05-15 00:20:27.804591,2954.88,Debit,Pickup
ORD_4578,CUST_307,2025-05-29 00:20:27.804591,3539.45,Credit,Delivery
ORD_4579,CUST_307,2025-06-19 00:20:27.804591,1253.47,PIX,Delivery
ORD_4580,CUST_307,2025-07-17 00:20:27.804591,2734.3,Cash,Pickup
ORD_4581,CUST_307,2025-08-14 00:20:27.804591,3372.39,Credit,Delivery
ORD_4582,CUST_307,2025-09-25 00:20:27.804591,2837.12,Credit,Delivery
ORD_4583,CUST_307,2025-10-02 00:20:27.804591,3362.93,PIX,Delivery
ORD_4584,CUST_308,2025-04-03 00:20:27.804591,1421.55,PIX,Delivery
ORD_4585,CUST_308,2025-04-17 00:20:27.804591,1684.35,Credit,Pickup
ORD_4586,CUST_308,2025-04-24 00:20:27.804591,843.4,Credit,Delivery
ORD_4587,CUST_308,2025-05-15 00:20:27.804591,1835.84,Credit,Delivery
ORD_4588,CUST_308,2025-06-05 00:20:27.804591,1760.99,Debit,Delivery
ORD_4589,CUST_308,2025-06-26 00:20:27.804591,2023.53,Credit,Delivery
ORD_4590,CUST_308,2025-07-10 00:20:27.804591,1101.55,Debit,Pickup
ORD_4591,CUST_308,2025-07-17 00:20:27.804591,2055.22,Debit,Pickup
ORD_4592,CUST_308,2025-07-24 00:20:27.804591,1874.2,PIX,Pickup
ORD_4593,CUST_308,2025-07-31 00:20:27.804591,1836.31,Cash,Pickup
ORD_4594,CUST_308,2025-08-07 00:20:27.804591,1490.22,Cash,Pickup
ORD_4595,CUST_308,2025-08-14 00:20:27.804591,1882.5,Debit,Pickup
ORD_4596,CUST_308,2025-08-21 00:20:27.804591,1306.62,Debit,Delivery
ORD_4597,CUST_308,2025-09-04 00:20:27.804591,1320.39,Cash,Delivery
ORD_4598,CUST_308,2025-09-18 00:20:27.804591,1215.7,Credit,Delivery
ORD_4599,CUST_308,2025-09-25 00:20:27.804591,1627.73,Credit,Delivery
ORD_4600,CUST_308,2025-10-02 00:20:27.804591,1516.94,Credit,Delivery
ORD_4601,CUST_308,2025-10-09 00:20:27.804591,1942.04,PIX,Delivery
ORD_4602,CUST_308,2025-10-16 00:20:27.804591,1450.11,PIX,Pickup
ORD_4603,CUST_309,2025-04-10 00:20:27.804591,2834.97,PIX,Pickup
ORD_4604,CUST_309,2025-04-24 00:20:27.804591,5631.44,PIX,Delivery
ORD_4605,CUST_309,2025-05-01 00:20:27.804591,4576.62,PIX,Delivery
ORD_4606,CUST_309,2025-05-15 00:20:27.804591,4595.58,PIX,Pickup
ORD_4607,CUST_309,2025-06-05 00:20:27.804591,2066.51,PIX,Pickup
ORD_4608,CUST_309,2025-06-19 00:20:27.804591,3893.45,PIX,Pickup
ORD_4609,CUST_309,2025-06-26 00:20:27.804591,6228.66,PIX,Delivery
ORD_4610,CUST_309,2025-07-17 00:20:27.804591,3288.78,PIX,Delivery
ORD_4611,CUST_309,2025-07-24 00:20:27.804591,4162.24,Cash,Delivery
ORD_4612,CUST_309,2025-08-14 00:20:27.804591,4347.95,Cash,Delivery
ORD_4613,CUST_309,2025-08-28 00:20:27.804591,4763.47,PIX,Pickup
ORD_4614,CUST_309,2025-09-04 00:20:27.804591,4309.67,Credit,Delivery
ORD_4615,CUST_309,2025-10-16 00:20:27.804591,7184.82,Cash,Pickup
ORD_4616,CUST_310,2025-04-03 00:20:27.804591,925.63,Credit,Delivery
ORD_4617,CUST_310,2025-04-10 00:20:27.804591,917.68,Cash,Delivery
ORD_4618,CUST_310,2025-04-24 00:20:27.804591,751.43,Credit,Delivery
ORD_4619,CUST_310,2025-05-15 00:20:27.804591,925.75,Credit,Pickup
ORD_4620,CUST_310,2025-05-22 00:20:27.804591,1088.07,Cash,Delivery
ORD_4621,CUST_310,2025-05-29 00:20:27.804591,734.04,Credit,Pickup
ORD_4622,CUST_310,2025-06-12 00:20:27.804591,771.07,Credit,Delivery
ORD_4623,CUST_310,2025-06-19 00:20:27.804591,907.59,Cash,Delivery
ORD_4624,CUST_310,2025-06-26 00:20:27.804591,471.24,Credit,Delivery
ORD_4625,CUST_310,2025-07-10 00:20:27.804591,650.16,Credit,Delivery
ORD_4626,CUST_310,2025-07-17 00:20:27.804591,883.71,Credit,Pickup
ORD_4627,CUST_310,2025-07-24 00:20:27.804591,1054.71,Credit,Pickup
ORD_4628,CUST_310,2025-07-31 00:20:27.804591,531.75,Debit,Delivery
ORD_4629,CUST_310,2025-08-07 00:20:27.804591,509.31,Cash,Pickup
ORD_4630,CUST_310,2025-08-14 00:20:27.804591,479.13,PIX,Pickup
ORD_4631,CUST_310,2025-08-21 00:20:27.804591,302.3,Cash,Pickup
ORD_4632,CUST_310,2025-08-28 00:20:27.804591,758.73,PIX,Delivery
ORD_4633,CUST_310,2025-09-18 00:20:27.804591,1073.56,PIX,Pickup
ORD_4634,CUST_310,2025-09-25 00:20:27.804591,1093.33,PIX,Delivery
ORD_4635,CUST_310,2025-10-02 00:20:27.804591,775.14,Debit,Pickup
ORD_4636,CUST_310,2025-10-09 00:20:27.804591,1052.03,PIX,Delivery
ORD_4637,CUST_310,2025-10-16 00:20:27.804591,386.65,PIX,Delivery
ORD_4638,CUST_311,2025-04-03 00:20:27.804591,3066.72,PIX,Pickup
ORD_4639,CUST_311,2025-04-10 00:20:27.804591,3558.77,PIX,Pickup
ORD_4640,CUST_311,2025-05-01 00:20:27.804591,4688.43,Credit,Pickup
ORD_4641,CUST_311,2025-05-08 00:20:27.804591,4392.66,PIX,Delivery
ORD_4642,CUST_311,2025-05-15 00:20:27.804591,5063.95,PIX,Delivery
ORD_4643,CUST_311,2025-05-29 00:20:27.804591,3914.03,Debit,Pickup
ORD_4644,CUST_311,2025-07-03 00:20:27.804591,2803.57,Cash,Pickup
ORD_4645,CUST_311,2025-07-17 00:20:27.804591,5082.03,Credit,Delivery
ORD_4646,CUST_311,2025-07-24 00:20:27.804591,2039.19,Debit,Delivery
ORD_4647,CUST_311,2025-08-07 00:20:27.804591,4134.74,PIX,Delivery
ORD_4648,CUST_311,2025-08-14 00:20:27.804591,4098.47,PIX,Delivery
ORD_4649,CUST_311,2025-08-21 00:20:27.804591,3688.76,PIX,Pickup
ORD_4650,CUST_311,2025-08-28 00:20:27.804591,2572.22,PIX,Pickup
ORD_4651,CUST_311,2025-09-04 00:20:27.804591,3424.54,Debit,Delivery
ORD_4652,CUST_311,2025-10-16 00:20:27.804591,3035.48,PIX,Delivery
ORD_4653,CUST_312,2025-04-10 00:20:27.804591,632.42,Credit,Delivery
ORD_4654,CUST_312,2025-04-17 00:20:27.804591,1348.99,Credit,Delivery
ORD_4655,CUST_312,2025-05-01 00:20:27.804591,651.84,PIX,Delivery
ORD_4656,CUST_312,2025-05-08 00:20:27.804591,653.06,Debit,Delivery
ORD_4657,CUST_312,2025-05-15 00:20:27.804591,880.62,PIX,Pickup
ORD_4658,CUST_312,2025-05-22 00:20:27.804591,766.89,PIX,Delivery
ORD_4659,CUST_312,2025-05-29 00:20:27.804591,1576.62,PIX,Pickup
ORD_4660,CUST_312,2025-06-05 00:20:27.804591,706.39,Cash,Pickup
ORD_4661,CUST_312,2025-07-03 00:20:27.804591,796.29,Credit,Pickup
ORD_4662,CUST_312,2025-07-10 00:20:27.804591,1012.22,Credit,Delivery
ORD_4663,CUST_312,2025-07-17 00:20:27.804591,1188.27,Credit,Pickup
ORD_4664,CUST_312,2025-07-31 00:20:27.804591,1640.97,Credit,Delivery
ORD_4665,CUST_312,2025-08-07 00:20:27.804591,1469.37,Cash,Delivery
ORD_4666,CUST_312,2025-08-14 00:20:27.804591,1178.11,Debit,Pickup
ORD_4667,CUST_312,2025-08-21 00:20:27.804591,1595.89,Credit,Pickup
ORD_4668,CUST_312,2025-08-28 00:20:27.804591,1136.39,PIX,Delivery
ORD_4669,CUST_312,2025-09-11 00:20:27.804591,1468.91,Credit,Delivery
ORD_4670,CUST_312,2025-09-25 00:20:27.804591,1345.98,PIX,Delivery
ORD_4671,CUST_312,2025-10-02 00:20:27.804591,1454.83,Debit,Delivery
ORD_4672,CUST_312,2025-10-16 00:20:27.804591,845.76,Cash,Pickup
ORD_4673,CUST_313,2025-04-24 00:20:27.804591,5893.0,Debit,Delivery
ORD_4674,CUST_313,2025-05-08 00:20:27.804591,5046.17,Cash,Delivery
ORD_4675,CUST_313,2025-05-15 00:20:27.804591,2615.28,Debit,Pickup
ORD_4676,CUST_313,2025-05-22 00:20:27.804591,5861.4,Cash,Delivery
ORD_4677,CUST_313,2025-05-29 00:20:27.804591,6537.58,PIX,Delivery
ORD_4678,CUST_313,2025-06-05 00:20:27.804591,4704.71,Credit,Pickup
ORD_4679,CUST_313,2025-06-12 00:20:27.804591,4323.45,Cash,Pickup
ORD_4680,CUST_313,2025-07-03 00:20:27.804591,4566.64,Cash,Delivery
ORD_4681,CUST_313,2025-07-10 00:20:27.804591,8292.44,Credit,Delivery
ORD_4682,CUST_313,2025-07-17 00:20:27.804591,4240.61,PIX,Pickup
ORD_4683,CUST_313,2025-07-31 00:20:27.804591,5769.6,Cash,Delivery
ORD_4684,CUST_313,2025-08-21 00:20:27.804591,7550.59,PIX,Pickup
ORD_4685,CUST_313,2025-08-28 00:20:27.804591,7514.45,PIX,Delivery
ORD_4686,CUST_313,2025-09-04 00:20:27.804591,7162.67,PIX,Pickup
ORD_4687,CUST_313,2025-09-11 00:20:27.804591,5110.8,Cash,Delivery
ORD_4688,CUST_313,2025-09-18 00:20:27.804591,3123.63,Debit,Pickup
ORD_4689,CUST_313,2025-10-02 00:20:27.804591,3633.56,Cash,Pickup
ORD_4690,CUST_313,2025-10-16 00:20:27.804591,5095.85,Credit,Pickup
ORD_4691,CUST_314,2025-04-03 00:20:27.804591,1269.34,Debit,Delivery
ORD_4692,CUST_314,2025-04-10 00:20:27.804591,851.51,Debit,Delivery
ORD_4693,CUST_314,2025-05-08 00:20:27.804591,1287.77,Credit,Delivery
ORD_4694,CUST_314,2025-05-15 00:20:27.804591,837.34,Cash,Pickup
ORD_4695,CUST_314,2025-05-22 00:20:27.804591,651.44,PIX,Delivery
ORD_4696,CUST_314,2025-05-29 00:20:27.804591,1308.16,Cash,Pickup
ORD_4697,CUST_314,2025-07-03 00:20:27.804591,975.45,Credit,Pickup
ORD_4698,CUST_314,2025-07-10 00:20:27.804591,321.03,Debit,Delivery
ORD_4699,CUST_314,2025-07-17 00:20:27.804591,1074.32,PIX,Pickup
ORD_4700,CUST_314,2025-08-14 00:20:27.804591,1441.7,Credit,Pickup
ORD_4701,CUST_314,2025-08-21 00:20:27.804591,797.74,Debit,Pickup
ORD_4702,CUST_314,2025-09-11 00:20:27.804591,1066.67,Cash,Pickup
ORD_4703,CUST_315,2025-04-03 00:20:27.804591,6016.23,Credit,Pickup
ORD_4704,CUST_315,2025-04-10 00:20:27.804591,6040.17,Credit,Delivery
ORD_4705,CUST_315,2025-04-17 00:20:27.804591,5704.3,PIX,Pickup
ORD_4706,CUST_315,2025-05-01 00:20:27.804591,6506.54,Credit,Delivery
ORD_4707,CUST_315,2025-05-15 00:20:27.804591,4917.71,Debit,Delivery
ORD_4708,CUST_315,2025-05-29 00:20:27.804591,5135.14,Credit,Delivery
ORD_4709,CUST_315,2025-06-05 00:20:27.804591,1949.98,PIX,Delivery
ORD_4710,CUST_315,2025-06-19 00:20:27.804591,2885.05,Cash,Delivery
ORD_4711,CUST_315,2025-07-03 00:20:27.804591,6730.45,PIX,Pickup
ORD_4712,CUST_315,2025-07-10 00:20:27.804591,2664.46,Debit,Pickup
ORD_4713,CUST_315,2025-07-17 00:20:27.804591,3103.56,Credit,Delivery
ORD_4714,CUST_315,2025-08-28 00:20:27.804591,4844.06,PIX,Delivery
ORD_4715,CUST_315,2025-09-04 00:20:27.804591,6517.08,Credit,Delivery
ORD_4716,CUST_315,2025-09-11 00:20:27.804591,4694.76,Debit,Delivery
ORD_4717,CUST_315,2025-09-25 00:20:27.804591,3295.7,PIX,Delivery
ORD_4718,CUST_315,2025-10-02 00:20:27.804591,5632.12,Debit,Delivery
ORD_4719,CUST_316,2025-04-03 00:20:27.804591,2223.65,Cash,Pickup
ORD_4720,CUST_316,2025-05-01 00:20:27.804591,3814.53,Cash,Delivery
ORD_4721,CUST_316,2025-05-08 00:20:27.804591,1652.62,Cash,Pickup
ORD_4722,CUST_316,2025-05-29 00:20:27.804591,4463.9,Cash,Delivery
ORD_4723,CUST_316,2025-06-26 00:20:27.804591,4917.55,Credit,Pickup
ORD_4724,CUST_316,2025-07-03 00:20:27.804591,3176.42,Credit,Pickup
ORD_4725,CUST_316,2025-07-10 00:20:27.804591,4199.38,Cash,Delivery
ORD_4726,CUST_316,2025-07-31 00:20:27.804591,3167.63,Cash,Delivery
ORD_4727,CUST_316,2025-08-07 00:20:27.804591,4175.96,Cash,Delivery
ORD_4728,CUST_316,2025-08-14 00:20:27.804591,6922.65,Credit,Delivery
ORD_4729,CUST_316,2025-08-21 00:20:27.804591,5310.87,Debit,Delivery
ORD_4730,CUST_316,2025-10-02 00:20:27.804591,4589.57,Credit,Pickup
ORD_4731,CUST_317,2025-04-10 00:20:27.804591,2334.25,Credit,Delivery
ORD_4732,CUST_317,2025-04-17 00:20:27.804591,1833.3,PIX,Delivery
ORD_4733,CUST_317,2025-05-08 00:20:27.804591,1412.95,Cash,Pickup
ORD_4734,CUST_317,2025-05-15 00:20:27.804591,3263.94,Credit,Delivery
ORD_4735,CUST_317,2025-05-22 00:20:27.804591,2332.64,Cash,Pickup
ORD_4736,CUST_317,2025-06-05 00:20:27.804591,1547.78,Cash,Pickup
ORD_4737,CUST_317,2025-06-19 00:20:27.804591,1048.54,PIX,Pickup
ORD_4738,CUST_317,2025-07-03 00:20:27.804591,2734.76,Debit,Pickup
ORD_4739,CUST_317,2025-07-10 00:20:27.804591,939.04,Debit,Delivery
ORD_4740,CUST_317,2025-07-17 00:20:27.804591,2297.98,Cash,Delivery
ORD_4741,CUST_317,2025-07-24 00:20:27.804591,2215.14,PIX,Pickup
ORD_4742,CUST_317,2025-08-21 00:20:27.804591,2879.64,Debit,Delivery
ORD_4743,CUST_317,2025-09-04 00:20:27.804591,2755.96,PIX,Pickup
ORD_4744,CUST_317,2025-09-11 00:20:27.804591,3772.56,Credit,Pickup
ORD_4745,CUST_317,2025-10-02 00:20:27.804591,1208.88,Debit,Delivery
ORD_4746,CUST_317,2025-10-09 00:20:27.804591,2407.75,Cash,Pickup
ORD_4747,CUST_317,2025-10-16 00:20:27.804591,2650.7,Debit,Pickup
ORD_4748,CUST_318,2025-04-17 00:20:27.804591,644.99,Credit,Pickup
ORD_4749,CUST_318,2025-04-24 00:20:27.804591,813.86,Debit,Delivery
ORD_4750,CUST_318,2025-05-08 00:20:27.804591,786.13,Debit,Pickup
ORD_4751,CUST_318,2025-05-22 00:20:27.804591,851.25,Cash,Delivery
ORD_4752,CUST_318,2025-06-05 00:20:27.804591,758.85,Credit,Pickup
ORD_4753,CUST_318,2025-06-19 00:20:27.804591,809.72,Cash,Delivery
ORD_4754,CUST_318,2025-07-03 00:20:27.804591,484.31,PIX,Pickup
ORD_4755,CUST_318,2025-07-24 00:20:27.804591,776.44,Credit,Pickup
ORD_4756,CUST_318,2025-08-28 00:20:27.804591,705.9,Cash,Pickup
ORD_4757,CUST_318,2025-09-11 00:20:27.804591,867.9,Credit,Delivery
ORD_4758,CUST_318,2025-09-18 00:20:27.804591,321.8,Cash,Delivery
ORD_4759,CUST_318,2025-10-02 00:20:27.804591,841.96,Debit,Pickup
ORD_4760,CUST_318,2025-10-09 00:20:27.804591,793.97,Credit,Delivery
ORD_4761,CUST_319,2025-04-03 00:20:27.804591,4426.61,PIX,Pickup
ORD_4762,CUST_319,2025-04-10 00:20:27.804591,3894.85,PIX,Delivery
ORD_4763,CUST_319,2025-04-17 00:20:27.804591,7039.54,PIX,Delivery
ORD_4764,CUST_319,2025-05-01 00:20:27.804591,3516.61,Credit,Delivery
ORD_4765,CUST_319,2025-05-08 00:20:27.804591,6679.73,Cash,Delivery
ORD_4766,CUST_319,2025-05-15 00:20:27.804591,4641.16,Cash,Delivery
ORD_4767,CUST_319,2025-06-05 00:20:27.804591,6206.07,Cash,Delivery
ORD_4768,CUST_319,2025-06-12 00:20:27.804591,6359.0,Cash,Delivery
ORD_4769,CUST_319,2025-06-19 00:20:27.804591,5038.89,PIX,Delivery
ORD_4770,CUST_319,2025-07-03 00:20:27.804591,5330.49,PIX,Delivery
ORD_4771,CUST_319,2025-07-17 00:20:27.804591,3595.45,PIX,Pickup
ORD_4772,CUST_319,2025-07-31 00:20:27.804591,2528.38,Cash,Pickup
ORD_4773,CUST_319,2025-08-07 00:20:27.804591,6329.0,PIX,Pickup
ORD_4774,CUST_319,2025-08-28 00:20:27.804591,3265.59,PIX,Pickup
ORD_4775,CUST_319,2025-09-04 00:20:27.804591,4673.68,PIX,Pickup
ORD_4776,CUST_319,2025-09-11 00:20:27.804591,5420.05,Credit,Pickup
ORD_4777,CUST_319,2025-09-18 00:20:27.804591,2326.57,Debit,Pickup
ORD_4778,CUST_319,2025-09-25 00:20:27.804591,4281.92,Debit,Delivery
ORD_4779,CUST_319,2025-10-09 00:20:27.804591,4180.93,PIX,Delivery
ORD_4780,CUST_320,2025-04-17 00:20:27.804591,1833.51,PIX,Pickup
ORD_4781,CUST_320,2025-05-01 00:20:27.804591,2498.64,Credit,Pickup
ORD_4782,CUST_320,2025-05-22 00:20:27.804591,1465.47,Debit,Delivery
ORD_4783,CUST_320,2025-05-29 00:20:27.804591,1846.18,PIX,Delivery
ORD_4784,CUST_320,2025-06-05 00:20:27.804591,2054.91,Credit,Pickup
ORD_4785,CUST_320,2025-06-19 00:20:27.804591,1804.07,Debit,Pickup
ORD_4786,CUST_320,2025-07-10 00:20:27.804591,1023.93,Credit,Delivery
ORD_4787,CUST_320,2025-07-24 00:20:27.804591,1414.7,Cash,Delivery
ORD_4788,CUST_320,2025-09-18 00:20:27.804591,1984.21,PIX,Delivery
ORD_4789,CUST_320,2025-10-02 00:20:27.804591,1272.56,PIX,Pickup
ORD_4790,CUST_320,2025-10-16 00:20:27.804591,918.53,Cash,Pickup
ORD_4791,CUST_321,2025-04-10 00:20:27.804591,2183.51,Cash,Pickup
ORD_4792,CUST_321,2025-04-17 00:20:27.804591,3109.18,Debit,Delivery
ORD_4793,CUST_321,2025-04-24 00:20:27.804591,1963.49,PIX,Delivery
ORD_4794,CUST_321,2025-05-01 00:20:27.804591,1458.61,Credit,Pickup
ORD_4795,CUST_321,2025-05-15 00:20:27.804591,1146.96,Cash,Pickup
ORD_4796,CUST_321,2025-05-29 00:20:27.804591,1879.97,Debit,Delivery
ORD_4797,CUST_321,2025-06-12 00:20:27.804591,2204.53,Cash,Pickup
ORD_4798,CUST_321,2025-07-03 00:20:27.804591,2121.64,Debit,Pickup
ORD_4799,CUST_321,2025-07-10 00:20:27.804591,2324.96,Cash,Pickup
ORD_4800,CUST_321,2025-07-17 00:20:27.804591,1848.78,Credit,Delivery
ORD_4801,CUST_321,2025-07-24 00:20:27.804591,1205.5,PIX,Pickup
ORD_4802,CUST_321,2025-07-31 00:20:27.804591,2033.46,Cash,Delivery
ORD_4803,CUST_321,2025-08-07 00:20:27.804591,2151.17,Debit,Pickup
ORD_4804,CUST_321,2025-08-14 00:20:27.804591,2804.11,Cash,Pickup
ORD_4805,CUST_321,2025-08-21 00:20:27.804591,2206.21,Credit,Delivery
ORD_4806,CUST_321,2025-08-28 00:20:27.804591,2048.01,Credit,Pickup
ORD_4807,CUST_321,2025-09-04 00:20:27.804591,2301.97,PIX,Delivery
ORD_4808,CUST_321,2025-09-11 00:20:27.804591,1784.07,Debit,Delivery
ORD_4809,CUST_321,2025-09-25 00:20:27.804591,1230.57,Debit,Pickup
ORD_4810,CUST_321,2025-10-02 00:20:27.804591,1274.74,PIX,Pickup
ORD_4811,CUST_321,2025-10-09 00:20:27.804591,2400.8,PIX,Pickup
ORD_4812,CUST_321,2025-10-16 00:20:27.804591,2658.81,Credit,Pickup
ORD_4813,CUST_322,2025-04-03 00:20:27.804591,2413.67,Cash,Delivery
ORD_4814,CUST_322,2025-05-08 00:20:27.804591,3741.92,Debit,Pickup
ORD_4815,CUST_322,2025-06-12 00:20:27.804591,1250.69,Cash,Delivery
ORD_4816,CUST_322,2025-06-19 00:20:27.804591,2062.31,PIX,Delivery
ORD_4817,CUST_322,2025-06-26 00:20:27.804591,1848.77,Credit,Pickup
ORD_4818,CUST_322,2025-08-28 00:20:27.804591,2073.24,Cash,Delivery
ORD_4819,CUST_322,2025-09-04 00:20:27.804591,1714.64,Debit,Delivery
ORD_4820,CUST_322,2025-09-11 00:20:27.804591,2518.89,Cash,Pickup
ORD_4821,CUST_322,2025-09-18 00:20:27.804591,3142.79,Credit,Delivery
ORD_4822,CUST_322,2025-10-09 00:20:27.804591,2014.16,Cash,Pickup
ORD_4823,CUST_323,2025-04-03 00:20:27.804591,695.46,Credit,Pickup
ORD_4824,CUST_323,2025-05-01 00:20:27.804591,628.37,Credit,Delivery
ORD_4825,CUST_323,2025-06-19 00:20:27.804591,537.67,Cash,Pickup
ORD_4826,CUST_323,2025-06-26 00:20:27.804591,546.11,Cash,Pickup
ORD_4827,CUST_323,2025-08-14 00:20:27.804591,431.35,Debit,Delivery
ORD_4828,CUST_323,2025-08-21 00:20:27.804591,366.28,Credit,Delivery
ORD_4829,CUST_323,2025-08-28 00:20:27.804591,678.96,Debit,Pickup
ORD_4830,CUST_323,2025-09-04 00:20:27.804591,590.91,Cash,Pickup
ORD_4831,CUST_323,2025-09-11 00:20:27.804591,759.49,Cash,Delivery
ORD_4832,CUST_323,2025-09-18 00:20:27.804591,299.9,Debit,Pickup
ORD_4833,CUST_323,2025-10-02 00:20:27.804591,521.81,Cash,Delivery
ORD_4834,CUST_323,2025-10-09 00:20:27.804591,630.33,Cash,Delivery
ORD_4835,CUST_323,2025-10-16 00:20:27.804591,434.76,Cash,Delivery
ORD_4836,CUST_324,2025-04-03 00:20:27.804591,2732.0,Debit,Delivery
ORD_4837,CUST_324,2025-04-17 00:20:27.804591,3285.38,Debit,Delivery
ORD_4838,CUST_324,2025-04-24 00:20:27.804591,3733.07,PIX,Pickup
ORD_4839,CUST_324,2025-05-08 00:20:27.804591,1870.55,Debit,Pickup
ORD_4840,CUST_324,2025-05-15 00:20:27.804591,5272.29,Debit,Pickup
ORD_4841,CUST_324,2025-05-22 00:20:27.804591,4408.18,Debit,Delivery
ORD_4842,CUST_324,2025-06-26 00:20:27.804591,1374.54,Credit,Pickup
ORD_4843,CUST_324,2025-07-17 00:20:27.804591,4298.77,Cash,Pickup
ORD_4844,CUST_324,2025-07-31 00:20:27.804591,2815.58,Debit,Pickup
ORD_4845,CUST_324,2025-08-07 00:20:27.804591,2564.73,PIX,Delivery
ORD_4846,CUST_324,2025-08-14 00:20:27.804591,3486.35,Cash,Pickup
